"Zone_Number","Status_Description","KerbsideID","latitude","longitude","year","month","day","hour","timeminute","second","wday","is_weekend","RoadSegmentID","RoadSegmentDescription","OnStreet","StreetFrom","StreetTo","status"
7561,"Unoccupied","65818",-37.808607878231,144.970924044992,2025,8,8,23,33,41,"Fri",FALSE,20034,"Little Lonsdale Street between Spring Street and Exhibition Street","Little Lonsdale Street","Spring Street","Exhibition Street",0
7355,"Present","62238",-37.8171814950053,144.961012142269,2025,8,8,23,33,18,"Fri",FALSE,20116,"Collins Street between Queen Street and Market Street","Collins Street","Queen Street","Market Street",1
7624,"Unoccupied","57314",-37.8129829596672,144.95428429383,2025,8,8,23,33,15,"Fri",FALSE,20195,"King Street between Little Lonsdale Street and La Trobe Street","King Street","Little Lonsdale Street","La Trobe Street",0
7570,"Unoccupied","65043",-37.8095990437858,144.971422410771,2025,8,8,23,33,8,"Fri",FALSE,20001,"Lonsdale Street between Spring Street and Exhibition Street","Lonsdale Street","Spring Street","Exhibition Street",0
7556,"Present","65146",-37.8104215126475,144.968614246869,2025,8,8,23,33,2,"Fri",FALSE,20003,"Lonsdale Street between Exhibition Street and Russell Street","Lonsdale Street","Exhibition Street","Russell Street",1
7547,"Present","66424",-37.8131628019361,144.955293858973,2025,8,8,23,32,51,"Fri",FALSE,20046,"Little Lonsdale Street between William Street and King Street","Little Lonsdale Street","William Street","King Street",1
7529,"Present","62712",-37.8131735812824,144.97053897698,2025,8,8,23,32,44,"Fri",FALSE,20093,"Little Collins Street between Exhibition Street and Russell Street","Little Collins Street","Exhibition Street","Russell Street",1
7498,"Present","67323",-37.8121038181038,144.954949758939,2025,8,8,23,32,43,"Fri",FALSE,20028,"La Trobe Street between William Street and King Street","La Trobe Street","William Street","King Street",1
7529,"Unoccupied","62758",-37.8136785095313,144.969001059079,2025,8,8,23,32,43,"Fri",FALSE,20093,"Little Collins Street between Exhibition Street and Russell Street","Little Collins Street","Exhibition Street","Russell Street",0
7362,"Unoccupied","62329",-37.8181177117808,144.957190558792,2025,8,8,23,32,41,"Fri",FALSE,20118,"Collins Street between William Street and King Street","Collins Street","William Street","King Street",0
7551,"Present","65460",-37.812745913285,144.96062414113,2025,8,8,23,32,28,"Fri",FALSE,20009,"Lonsdale Street between Elizabeth Street and Queen Street","Lonsdale Street","Elizabeth Street","Queen Street",1
7595,"Present","54133",-37.8163110881415,144.961301284191,2025,8,8,23,32,27,"Fri",FALSE,20172,"Queen Street between Collins Street and Little Collins Street","Queen Street","Collins Street","Little Collins Street",1
7725,"Unoccupied","9605",-37.8035552059325,144.949439393393,2025,8,8,23,32,21,"Fri",FALSE,20992,"Errol Street between Victoria Street and Queensberry Street","Errol Street","Victoria Street","Queensberry Street",0
7503,"Present","67217",-37.8112620360445,144.957885151675,2025,8,8,23,32,5,"Fri",FALSE,20026,"La Trobe Street between Queen Street and Wills Street","La Trobe Street","Queen Street","Wills Street",1
7354,"Unoccupied","62418",-37.8185743269895,144.955600438709,2025,8,8,23,32,0,"Fri",FALSE,20120,"Collins Street between King Street and Spencer Street","Collins Street","King Street","Spencer Street",0
7522,"Unoccupied","64732",-37.8141251853708,144.959856656039,2025,8,8,23,31,49,"Fri",FALSE,20059,"Little Bourke Street between Queen Street and William Street","Little Bourke Street","Queen Street","William Street",0
7522,"Unoccupied","64731",-37.8141062575346,144.959922391639,2025,8,8,23,31,38,"Fri",FALSE,20059,"Little Bourke Street between Queen Street and William Street","Little Bourke Street","Queen Street","William Street",0
7690,"Unoccupied","54321",-37.8141502486886,144.960434139858,2025,8,8,23,31,36,"Fri",FALSE,20174,"Queen Street between Bourke Street and Little Bourke Street","Queen Street","Bourke Street","Little Bourke Street",0
7278,"Unoccupied","5941",-37.8120287150728,144.976460095094,2025,8,8,23,31,33,"Fri",FALSE,21855,"St Andrews Place between Lansdowne Street and MacArthur Street","St Andrews Place","Lansdowne Street","MacArthur Street",0
7498,"Present","67326",-37.8121582157068,144.954757302935,2025,8,8,23,31,32,"Fri",FALSE,20028,"La Trobe Street between William Street and King Street","La Trobe Street","William Street","King Street",1
7418,"Present","61625",-37.8198104543629,144.955469855261,2025,8,8,23,31,28,"Fri",FALSE,20137,"Flinders Lane between King Street and Spencer Street","Flinders Lane","King Street","Spencer Street",1
7010,"Unoccupied","17243",-37.8021897008656,144.958661793127,2025,8,8,23,31,23,"Fri",FALSE,22630,"Wellington Parade South between Wellington Crescent and Flinders Street","Wellington Parade South","Wellington Crescent","Flinders Street",0
7623,"Present","54063",-37.8173997719118,144.961680679721,2025,8,8,23,31,19,"Fri",FALSE,20171,"Queen Street between Flinders Lane and Collins Street","Queen Street","Flinders Lane","Collins Street",1
7362,"Unoccupied","62342",-37.8179265086181,144.958425624437,2025,8,8,23,31,12,"Fri",FALSE,20118,"Collins Street between William Street and King Street","Collins Street","William Street","King Street",0
7485,"Unoccupied","56926",-37.8168982032439,144.955838073032,2025,8,8,23,31,3,"Fri",FALSE,20191,"King Street between Little Collins Street and Bourke Street","King Street","Little Collins Street","Bourke Street",0
7630,"Present","51619",-37.8159080546576,144.969651237318,2025,8,8,23,30,57,"Fri",FALSE,20146,"Russell Street between Flinders Street and Flinders Lane","Russell Street","Flinders Street","Flinders Lane",1
7763,"Present","65016",-37.8095721173798,144.971177948585,2025,8,8,23,30,54,"Fri",FALSE,20001,"Lonsdale Street between Spring Street and Exhibition Street","Lonsdale Street","Spring Street","Exhibition Street",1
7948,"Present","67436",-37.8126746190853,144.953434470474,2025,8,8,23,30,43,"Fri",FALSE,20030,"La Trobe Street between King Street and Spencer Street","La Trobe Street","King Street","Spencer Street",1
7096,"Present","22432",-37.8065224351212,144.965221207016,2025,8,8,23,30,36,"Fri",FALSE,22308,"Commercial Road between St Kilda Road and Punt Road","Commercial Road","St Kilda Road","Punt Road",1
7514,"Present","64569",-37.8130467733215,144.963527678631,2025,8,8,23,30,31,"Fri",FALSE,20055,"Little Bourke Street between Swanston Street and Elizabeth Street","Little Bourke Street","Swanston Street","Elizabeth Street",1
7264,"Unoccupied","10973",-37.8140455235433,144.977735529364,2025,8,8,23,30,28,"Fri",FALSE,21859,"Lansdowne Street between Wellington Parade and St Andrews Place","Lansdowne Street","Wellington Parade","St Andrews Place",0
7556,"Present","65160",-37.8105600050226,144.968142883152,2025,8,8,23,30,18,"Fri",FALSE,20003,"Lonsdale Street between Exhibition Street and Russell Street","Lonsdale Street","Exhibition Street","Russell Street",1
7640,"Present","52247",-37.8103294808747,144.966838931394,2025,8,8,23,30,17,"Fri",FALSE,20152,"Russell Street between Lonsdale Street and Little Lonsdale Street","Russell Street","Lonsdale Street","Little Lonsdale Street",1
7278,"Unoccupied","5943",-37.8120434287794,144.976595999425,2025,8,8,23,30,10,"Fri",FALSE,21855,"St Andrews Place between Lansdowne Street and MacArthur Street","St Andrews Place","Lansdowne Street","MacArthur Street",0
7631,"Unoccupied","51632",-37.8164411749284,144.969651203846,2025,8,8,23,30,1,"Fri",FALSE,20146,"Russell Street between Flinders Street and Flinders Lane","Russell Street","Flinders Street","Flinders Lane",0
7498,"Present","67327",-37.8121764915526,144.95469308791,2025,8,8,23,29,56,"Fri",FALSE,20028,"La Trobe Street between William Street and King Street","La Trobe Street","William Street","King Street",1
7485,"Unoccupied","56911",-37.8170283280181,144.956146483472,2025,8,8,23,29,50,"Fri",FALSE,20191,"King Street between Little Collins Street and Bourke Street","King Street","Little Collins Street","Bourke Street",0
7570,"Unoccupied","65036",-37.809536178265,144.971637146535,2025,8,8,23,29,46,"Fri",FALSE,20001,"Lonsdale Street between Spring Street and Exhibition Street","Lonsdale Street","Spring Street","Exhibition Street",0
7261,"Unoccupied","14792",-37.8126097957537,144.936435684428,2025,8,8,23,29,44,"Fri",FALSE,23224,"Pearl River Road between Footscray Road and Docklands Drive","Pearl River Road","Footscray Road","Docklands Drive",0
7280,"Unoccupied","5950",-37.8119257058873,144.976564640575,2025,8,8,23,29,41,"Fri",FALSE,21855,"St Andrews Place between Lansdowne Street and MacArthur Street","St Andrews Place","Lansdowne Street","MacArthur Street",0
7639,"Present","52226",-37.8103261165667,144.966966334657,2025,8,8,23,29,31,"Fri",FALSE,20152,"Russell Street between Lonsdale Street and Little Lonsdale Street","Russell Street","Lonsdale Street","Little Lonsdale Street",1
7753,"Unoccupied","9623",-37.8049719417008,144.94861316806,2025,8,8,23,29,17,"Fri",FALSE,20994,"Victoria Street between Errol Street and Curzon Street","Victoria Street","Errol Street","Curzon Street",0
7753,"Unoccupied","9619",-37.8049845113301,144.948725613285,2025,8,8,23,29,15,"Fri",FALSE,20994,"Victoria Street between Errol Street and Curzon Street","Victoria Street","Errol Street","Curzon Street",0
7557,"Present","65219",-37.8110527568338,144.966136499344,2025,8,8,23,29,15,"Fri",FALSE,20005,"Lonsdale Street between Russell Street and Swanston Street","Lonsdale Street","Russell Street","Swanston Street",1
7586,"Unoccupied","21747",-37.8480978861111,144.983267082313,2025,8,8,23,29,11,"Fri",FALSE,22311,"Moubray Street between St Kilda Road and Punt Road","Moubray Street","St Kilda Road","Punt Road",0
7438,"Present","60730",-37.820586824061,144.957140153466,2025,8,8,23,29,9,"Fri",FALSE,20224,"Flinders Street between King Street and Spencer Street","Flinders Street","King Street","Spencer Street",1
7320,"Present","63514",-37.8122158615659,144.969834961814,2025,8,8,23,28,58,"Fri",FALSE,20078,"Bourke Street between Exhibition Street and Russell Street","Bourke Street","Exhibition Street","Russell Street",1
7659,"Unoccupied","50120",-37.8142177933609,144.974268915337,2025,8,8,23,28,42,"Fri",FALSE,20198,"Spring Street between Flinders Lane and Collins Street","Spring Street","Flinders Lane","Collins Street",0
7561,"Unoccupied","65816",-37.8085721362466,144.971046621009,2025,8,8,23,28,32,"Fri",FALSE,20034,"Little Lonsdale Street between Spring Street and Exhibition Street","Little Lonsdale Street","Spring Street","Exhibition Street",0
7239,"Unoccupied","7855",-37.8099672896732,144.978852937407,2025,8,8,23,28,28,"Fri",FALSE,20893,"Albert Street between Lansdowne Street and Eades Street","Albert Street","Lansdowne Street","Eades Street",0
7194,"Unoccupied","20901",-37.8191125880913,144.944294094057,2025,8,8,23,28,17,"Fri",FALSE,22898,"Enterprize Way from Bourke Street","Enterprize Way","Bourke Street",NA,0
7278,"Unoccupied","5931",-37.8119363769573,144.975615719181,2025,8,8,23,28,8,"Fri",FALSE,21855,"St Andrews Place between Lansdowne Street and MacArthur Street","St Andrews Place","Lansdowne Street","MacArthur Street",0
7556,"Present","65147",-37.8104299931883,144.968585041517,2025,8,8,23,27,55,"Fri",FALSE,20003,"Lonsdale Street between Exhibition Street and Russell Street","Lonsdale Street","Exhibition Street","Russell Street",1
7237,"Unoccupied","16430",-37.8101264887153,144.98162227088,2025,8,8,23,27,53,"Fri",FALSE,20898,"Albert Street between Clarendon Street and Eades Street","Albert Street","Clarendon Street","Eades Street",0
7236,"Unoccupied","7485",-37.809794357413,144.977323121693,2025,8,8,23,27,40,"Fri",FALSE,20891,"Albert Street between Morrison Place and Lansdowne Street","Albert Street","Morrison Place","Lansdowne Street",0
7451,"Unoccupied","60219",-37.8170304324989,144.968579953821,2025,8,8,23,27,33,"Fri",FALSE,20212,"Flinders Street between Russell Street and Swanston Street","Flinders Street","Russell Street","Swanston Street",0
7586,"Unoccupied","21745",-37.8480055521407,144.98251218961,2025,8,8,23,27,25,"Fri",FALSE,22311,"Moubray Street between St Kilda Road and Punt Road","Moubray Street","St Kilda Road","Punt Road",0
7355,"Present","62216",-37.817127651763,144.96063600948,2025,8,8,23,27,16,"Fri",FALSE,20116,"Collins Street between Queen Street and Market Street","Collins Street","Queen Street","Market Street",1
7595,"Present","54136",-37.8162220131359,144.961260366119,2025,8,8,23,27,9,"Fri",FALSE,20172,"Queen Street between Collins Street and Little Collins Street","Queen Street","Collins Street","Little Collins Street",1
7510,"Present","64460",-37.8122970980464,144.966102227029,2025,8,8,23,27,7,"Fri",FALSE,20053,"Little Bourke Street between Russell Street and Swanston Street","Little Bourke Street","Russell Street","Swanston Street",1
7236,"Unoccupied","7853",-37.8096842260353,144.976310541589,2025,8,8,23,26,55,"Fri",FALSE,22619,"Albert Street between Gisborne Street and Morrison Place","Albert Street","Gisborne Street","Morrison Place",0
7624,"Present","57313",-37.8130336884958,144.954307772858,2025,8,8,23,26,54,"Fri",FALSE,20195,"King Street between Little Lonsdale Street and La Trobe Street","King Street","Little Lonsdale Street","La Trobe Street",1
7258,"Unoccupied","22944",-37.810550213732,144.978082028419,2025,8,8,23,26,50,"Fri",FALSE,21850,"Lansdowne Street between Cathedral Place and Albert Street","Lansdowne Street","Cathedral Place","Albert Street",0
7359,"Present","61913",-37.8148771170236,144.968366016054,2025,8,8,23,26,35,"Fri",FALSE,20110,"Collins Street between Russell Street and Swanston Street","Collins Street","Russell Street","Swanston Street",1
7239,"Unoccupied","7861",-37.8100117935802,144.979255484571,2025,8,8,23,26,24,"Fri",FALSE,20893,"Albert Street between Lansdowne Street and Eades Street","Albert Street","Lansdowne Street","Eades Street",0
7399,"Present","50911",-37.8136617075608,144.971379621335,2025,8,8,23,26,17,"Fri",FALSE,20140,"Exhibition Street between Collins Street and Little Collins Street","Exhibition Street","Collins Street","Little Collins Street",1
7280,"Unoccupied","5948",-37.8119102827806,144.976422269489,2025,8,8,23,25,52,"Fri",FALSE,21855,"St Andrews Place between Lansdowne Street and MacArthur Street","St Andrews Place","Lansdowne Street","MacArthur Street",0
7762,"Unoccupied","65092",-37.8099307042784,144.970631564337,2025,8,8,23,25,50,"Fri",FALSE,20001,"Lonsdale Street between Spring Street and Exhibition Street","Lonsdale Street","Spring Street","Exhibition Street",0
7649,"Unoccupied","50644",-37.808566203933,144.971756240898,2025,8,8,23,25,38,"Fri",FALSE,21848,"Spring Street between Lonsdale Street and Little Lonsdale Street","Spring Street","Lonsdale Street","Little Lonsdale Street",0
7507,"Present","62869",-37.8139902679656,144.9679074727,2025,8,8,23,25,35,"Fri",FALSE,20095,"Little Collins Street between Russell Street and Swanston Street","Little Collins Street","Russell Street","Swanston Street",1
7239,"Unoccupied","7871",-37.8100872531534,144.979946418922,2025,8,8,23,25,33,"Fri",FALSE,20893,"Albert Street between Lansdowne Street and Eades Street","Albert Street","Lansdowne Street","Eades Street",0
7716,"Unoccupied","9433",-37.8046887693904,144.957400983981,2025,8,8,23,25,22,"Fri",FALSE,20939,"Cobden Street between Princess Street and Queensberry Street","Cobden Street","Princess Street","Queensberry Street",0
7672,"Unoccupied","50671",-37.8086853020142,144.971685216317,2025,8,8,23,25,19,"Fri",FALSE,21848,"Spring Street between Lonsdale Street and Little Lonsdale Street","Spring Street","Lonsdale Street","Little Lonsdale Street",0
